MatchId,Inning,Overs,BallNumber,Extra,HallalRuns,Bowler,Batter
1288311,0,173,1,0,0,238672,311592
1288311,0,173,2,0,0,238672,311592
1288311,0,173,3,0,0,238672,311592
1288311,0,173,4,0,1,238672,311592
1288311,0,173,5,0,1,238672,326434
1288311,0,173,6,0,0,238672,311592
1288311,0,174,1,0,0,1076625,326434
1288311,0,174,2,0,2,1076625,326434
1288311,0,174,3,0,1,1076625,326434
1288311,0,174,4,0,0,1076625,311592
1288311,0,174,5,0,0,1076625,311592
1288311,0,174,6,0,0,1076625,311592
1288311,0,175,1,0,2,238672,326434
1288311,0,175,2,0,4,238672,326434
1288311,0,175,3,0,0,238672,326434
1288311,0,175,4,0,1,238672,326434
1288311,0,175,5,0,0,238672,311592
1288311,0,175,6,0,0,238672,311592
1288311,0,176,1,0,0,1076625,326434
1288311,0,176,2,0,2,1076625,326434
1288311,0,176,3,0,0,1076625,326434
1288311,0,176,4,0,1,1076625,326434
1288311,0,176,5,0,0,1076625,311592
1288311,0,176,6,0,1,1076625,311592
1288311,0,177,1,0,0,348144,311592
1288311,0,177,2,0,0,348144,311592
1288311,0,177,3,0,0,348144,311592
1288311,0,177,4,0,2,348144,311592
1288311,0,177,5,0,1,348144,311592
1288311,0,177,6,0,0,348144,326434
1288311,0,178,1,0,1,1076625,311592
1288311,0,178,2,0,0,1076625,489889
1288311,0,178,3,0,0,1076625,489889
1288311,0,178,4,0,0,1076625,489889
1288311,0,178,5,0,0,1076625,489889
1288311,0,178,6,0,0,1076625,489889
1288311,0,179,1,0,1,348144,311592
1288311,0,179,2,0,0,348144,489889
1288311,0,179,3,0,0,348144,489889
1288311,0,179,4,0,0,348144,489889
1288311,0,179,5,0,0,348144,489889
1288311,0,179,6,0,0,348144,489889
1288311,0,180,1,0,0,1072470,311592
1288311,0,180,2,0,0,1072470,311592
1288311,0,180,3,0,0,1072470,590326
1288311,0,180,4,2,0,1072470,590326
1288311,0,180,5,0,0,1072470,590326
1288311,0,180,6,0,4,1072470,590326
1288311,0,181,1,0,1,238672,489889
1288311,0,181,2,0,0,238672,590326
1288311,0,181,3,0,0,238672,590326
1288311,0,181,4,0,0,238672,590326
1288311,0,181,5,0,0,238672,590326
1288311,0,181,6,0,0,238672,590326
1288311,0,182,1,0,4,1072470,489889
1288311,0,182,2,0,0,1072470,489889
1288311,0,182,3,0,0,1072470,489889
1288311,0,182,4,0,0,1072470,489889
1288311,0,182,5,0,1,1072470,489889
1288311,0,182,6,0,1,1072470,590326
1288311,0,183,1,0,0,238672,590326
1288311,0,183,2,0,0,238672,590326
1288311,0,183,3,0,1,238672,590326
1288311,0,183,4,0,0,238672,489889
1288311,0,183,5,0,6,238672,489889
1288311,0,183,6,0,1,238672,489889
1288311,0,184,1,0,0,1076625,489889
1288311,0,184,2,0,0,1076625,489889
1288311,0,184,3,0,0,1076625,489889
1288311,0,184,4,0,1,1076625,489889
1288311,0,184,5,0,0,1076625,590326
1288311,0,184,6,0,0,1076625,590326
1288311,0,185,1,0,1,238672,489889
1288311,0,185,2,0,2,238672,590326
1288311,0,185,3,0,0,238672,590326
1288311,0,185,4,0,0,238672,590326
1288311,0,185,5,0,1,238672,590326
1288311,0,185,6,0,6,238672,489889
1288311,0,186,1,0,0,1076625,590326
1288311,0,186,2,0,1,1076625,590326
1288311,0,186,3,0,0,1076625,489889
1288311,0,186,4,0,0,1076625,489889
1288311,0,186,5,0,0,1076625,489889
1288311,0,186,6,0,1,1076625,489889
1288311,0,187,1,0,1,307826,489889
1288311,0,187,2,0,0,307826,590326
1288311,0,187,3,0,2,307826,590326
1288311,0,187,4,0,1,307826,590326
1288311,0,187,5,0,0,307826,489889
1288311,0,187,6,0,0,307826,489889
1288311,0,188,1,0,1,1076625,590326
1288311,0,188,2,0,0,1076625,489889
1288311,0,188,3,0,4,1076625,489889
1288311,0,188,4,0,1,1076625,489889
1288311,0,188,5,0,1,1076625,590326
1288311,0,188,6,0,6,1076625,489889
1288311,1,0,1,0,0,311592,922941
1288311,1,0,2,0,0,311592,922941
1288311,1,0,3,1,0,311592,922941
1288311,1,0,4,0,0,311592,568276
1288311,1,0,5,0,0,311592,568276
1288311,1,0,6,0,0,311592,568276
1288311,1,1,1,0,0,489889,922941
1288311,1,1,2,0,0,489889,922941
1288311,1,1,3,0,0,489889,922941
1288311,1,1,4,0,0,489889,922941
1288311,1,1,5,0,0,489889,922941
1288311,1,1,6,0,0,489889,922941
1288311,1,2,1,0,0,311592,568276
1288311,1,2,2,0,0,311592,568276
1288311,1,2,3,0,0,311592,568276
1288311,1,2,4,0,0,311592,568276
1288311,1,2,5,0,4,311592,568276
1288311,1,2,6,0,0,311592,568276
1288311,1,3,1,0,0,489889,922941
1288311,1,3,2,0,1,489889,922941
1288311,1,3,3,0,0,489889,568276
1288311,1,3,4,0,0,489889,568276
1288311,1,3,5,0,4,489889,568276
1288311,1,3,6,0,0,489889,568276
1288311,1,4,1,0,1,311592,922941
1288311,1,4,2,0,0,311592,568276
1288311,1,4,3,0,0,311592,568276
1288311,1,4,4,0,0,311592,568276
1288311,1,4,5,0,0,311592,568276
1288311,1,4,6,0,0,311592,568276
1288311,1,5,1,0,0,489889,922941
1288311,1,5,2,0,1,489889,922941
1288311,1,5,3,0,0,489889,568276
1288311,1,5,4,0,0,489889,568276
1288311,1,5,5,0,2,489889,568276
1288311,1,5,6,0,0,489889,568276
1288311,1,6,1,0,1,311592,922941
1288311,1,6,2,0,0,311592,568276
1288311,1,6,3,0,0,311592,568276
1288311,1,6,4,0,1,311592,568276
1288311,1,6,5,0,0,311592,922941
1288311,1,6,6,0,0,311592,922941
1288311,1,7,1,0,0,272279,568276
1288311,1,7,2,0,0,272279,568276
1288311,1,7,3,0,0,272279,568276
1288311,1,7,4,0,0,272279,568276
1288311,1,7,5,0,0,272279,568276
1288311,1,7,6,0,0,272279,568276
1288311,1,8,1,0,0,489889,922941
1288311,1,8,2,0,4,489889,922941
1288311,1,8,3,0,0,489889,922941
1288311,1,8,4,0,0,489889,922941
1288311,1,8,5,0,1,489889,922941
1288311,1,8,6,0,0,489889,568276
1288311,1,9,1,0,0,272279,922941
1288311,1,9,2,0,0,272279,922941
1288311,1,9,3,0,1,272279,922941
1288311,1,9,4,0,0,272279,568276
1288311,1,9,5,0,0,272279,568276
1288311,1,9,6,0,0,272279,568276
1288311,1,10,1,0,0,489889,922941
1288311,1,10,2,0,0,489889,922941
1288311,1,10,3,0,1,489889,922941
1288311,1,10,4,0,0,489889,568276
1288311,1,10,5,0,0,489889,568276
1288311,1,10,6,0,0,489889,568276
1288311,1,11,1,0,0,272279,922941
1288311,1,11,2,0,0,272279,922941
1288311,1,11,3,0,0,272279,922941
1288311,1,11,4,0,0,272279,922941
1288311,1,11,5,0,1,272279,922941
1288311,1,11,6,0,0,272279,568276
1288311,1,12,1,0,0,590326,922941
1288311,1,12,2,0,1,590326,922941
1288311,1,12,3,0,0,590326,568276
1288311,1,12,4,0,0,590326,568276
1288311,1,12,5,0,1,590326,568276
1288311,1,12,6,0,0,590326,922941
1288311,1,13,1,0,0,272279,568276
1288311,1,13,2,0,0,272279,568276
1288311,1,13,3,0,0,272279,212153
1288311,1,13,4,0,0,272279,212153
1288311,1,13,5,0,0,272279,212153
1288311,1,13,6,0,0,272279,212153
1288311,1,14,1,0,4,590326,568276
1288311,1,14,2,0,0,590326,568276
1288311,1,14,3,0,1,590326,568276
1288311,1,14,4,0,0,590326,212153
1288311,1,14,5,0,1,590326,212153
1288311,1,14,6,0,1,590326,568276
1288311,1,15,1,0,0,272279,568276
1288311,1,15,2,0,0,272279,568276
1288311,1,15,3,0,0,272279,568276
1288311,1,15,4,0,0,272279,568276
1288311,1,15,5,0,0,272279,568276
1288311,1,15,6,0,0,272279,568276
1288311,1,16,1,0,1,590326,212153
1288311,1,16,2,0,0,590326,568276
1288311,1,16,3,0,1,590326,568276
1288311,1,16,4,0,0,590326,212153
1288311,1,16,5,0,1,590326,212153
1288311,1,16,6,0,0,590326,568276
1288311,1,17,1,0,0,272279,212153
1288311,1,17,2,0,0,272279,212153
1288311,1,17,3,0,0,272279,212153
1288311,1,17,4,0,0,272279,212153
1288311,1,17,5,0,0,272279,212153
1288311,1,17,6,0,0,272279,212153
1288311,1,18,1,0,1,590326,568276
1288311,1,18,2,0,0,590326,212153
1288311,1,18,3,0,1,590326,212153
1288311,1,18,4,0,0,590326,568276
1288311,1,18,5,0,0,590326,568276
1288311,1,18,6,0,0,590326,568276
1288311,1,19,1,0,0,272279,212153
1288311,1,19,2,0,6,272279,212153
1288311,1,19,3,0,1,272279,212153
1288311,1,19,4,0,0,272279,568276
1288311,1,19,5,0,0,272279,568276
1288311,1,19,6,0,0,272279,568276
1288311,1,20,1,0,1,489889,212153
1288311,1,20,2,0,0,489889,348144
1288311,1,20,3,0,0,489889,348144
1288311,1,20,4,0,0,489889,348144
1288311,1,20,5,0,0,489889,348144
1288311,1,20,6,0,2,489889,348144
1288311,1,21,1,0,1,311592,212153
1288311,1,21,2,0,1,311592,348144
1288311,1,21,3,0,0,311592,212153
1288311,1,21,4,0,0,311592,212153
1288311,1,21,5,0,1,311592,212153
1288311,1,21,6,0,0,311592,348144
1288311,1,22,1,0,0,489889,212153
1288311,1,22,2,0,0,489889,212153
1288311,1,22,3,0,0,489889,212153
1288311,1,22,4,0,0,489889,212153
1288311,1,22,5,0,0,489889,212153
1288311,1,22,6,0,0,489889,212153
1288311,1,23,1,0,0,311592,348144
1288311,1,23,2,0,0,311592,348144
1288311,1,23,3,0,0,311592,348144
1288311,1,23,4,0,1,311592,348144
1288311,1,23,5,0,0,311592,212153
1288311,1,23,6,0,0,311592,212153
1288311,1,24,1,0,0,489889,348144
1288311,1,24,2,0,0,489889,348144
1288311,1,24,3,0,4,489889,348144
1288311,1,24,4,0,0,489889,348144
1288311,1,24,5,0,0,489889,348144
1288311,1,24,6,0,0,489889,348144
1288311,1,25,1,0,0,311592,212153
1288311,1,25,2,4,0,311592,212153
1288311,1,25,3,0,0,311592,212153
1288311,1,25,4,0,0,311592,212153
1288311,1,25,5,0,0,311592,40250
1288311,1,25,6,0,0,311592,307774
1288311,1,26,1,0,2,332345,348144
1288311,1,26,2,0,0,332345,348144
1288311,1,26,3,0,4,332345,348144
1288311,1,26,4,0,0,332345,348144
1288311,1,26,5,0,0,332345,348144
1288311,1,26,6,0,0,332345,348144
1288311,1,27,1,1,0,311592,307774
1288311,1,27,2,0,0,311592,307774
1288311,1,27,3,0,0,311592,307774
1288311,1,27,4,0,1,311592,307774
1288311,1,27,5,0,0,311592,348144
1288311,1,27,6,0,0,311592,348144
1288311,1,27,7,0,2,311592,348144
1288311,1,28,1,0,3,332345,307774
1288311,1,28,2,0,0,332345,348144
1288311,1,28,3,1,0,332345,348144
1288311,1,28,4,0,0,332345,348144
1288311,1,28,5,0,0,332345,348144
1288311,1,28,6,0,0,332345,348144
1288311,1,28,7,0,0,332345,348144
1288311,1,29,1,0,0,489889,307774
1288311,1,29,2,0,0,489889,307774
1288311,1,29,3,0,2,489889,307774
1288311,1,29,4,0,0,489889,307774
1288311,1,29,5,0,0,489889,307774
1288311,1,29,6,0,0,489889,307774
1288311,1,30,1,0,0,332345,348144
1288311,1,30,2,0,0,332345,348144
1288311,1,30,3,0,0,332345,348144
1288311,1,30,4,0,0,332345,348144
1288311,1,30,5,0,0,332345,348144
1288311,1,30,6,0,0,332345,348144
1288311,1,31,1,0,0,489889,307774
1288311,1,31,2,0,0,489889,681117
1288311,1,31,3,0,0,489889,681117
1288311,1,31,4,0,4,489889,681117
1288311,1,31,5,0,0,489889,681117
1288311,1,31,6,0,0,489889,681117
1288311,1,32,1,0,1,332345,348144
1288311,1,32,2,0,0,332345,681117
1288311,1,32,3,0,0,332345,681117
1288311,1,32,4,0,0,332345,1076625
1288311,1,32,5,0,0,332345,1076625
1288311,1,32,6,0,0,332345,1076625
1288311,1,33,1,0,0,489889,348144
1288311,1,33,2,0,1,489889,348144
1288311,1,33,3,0,0,489889,1076625
1288311,1,33,4,0,0,489889,1076625
1288311,1,33,5,0,0,489889,1076625
1288311,1,33,6,0,0,489889,1076625
1288311,1,34,1,0,1,332345,348144
1288311,1,34,2,0,0,332345,1076625
1288311,1,34,3,1,0,332345,1076625
1288311,1,34,4,0,0,332345,348144
1288311,1,34,5,0,0,332345,348144
1288311,1,34,6,0,0,332345,348144
1288311,1,35,1,1,4,311592,1076625
1288311,1,35,2,0,0,311592,1076625
1288311,1,35,3,0,0,311592,1076625
1288311,1,35,4,0,0,311592,1076625
1288311,1,35,5,0,1,311592,1076625
1288311,1,35,6,0,0,311592,348144
1288311,1,35,7,0,3,311592,348144
1288311,1,36,1,0,0,787987,348144
1288311,1,36,2,0,0,787987,348144
1288311,1,36,3,0,0,787987,348144
1288311,1,36,4,0,4,787987,348144
1288311,1,36,5,0,0,787987,348144
1288311,1,36,6,0,0,787987,348144
1288311,1,37,1,0,0,311592,1076625
1288311,1,37,2,0,0,311592,1076625
1288311,1,37,3,0,0,311592,307826
1288311,1,37,4,0,0,311592,307826
1288311,1,37,5,0,0,311592,307826
1288311,1,37,6,0,0,311592,307826
1288311,1,38,1,0,2,590326,348144
1288311,1,38,2,0,0,590326,348144
1288311,1,38,3,0,0,590326,348144
1288311,1,38,4,0,0,590326,348144
1288311,1,38,5,0,1,590326,348144
1288311,1,38,6,0,0,590326,307826
1288311,1,39,1,0,0,311592,348144
1288311,1,39,2,0,0,311592,348144
1288311,1,39,3,0,0,311592,348144
1288311,1,39,4,0,0,311592,348144
1288311,1,39,5,0,0,311592,348144
1288311,1,39,6,0,0,311592,348144
1288311,1,40,1,0,0,332345,307826
1288311,1,40,2,0,0,332345,307826
1288311,1,40,3,1,0,332345,307826
1288311,1,40,4,0,0,332345,348144
1288311,1,40,5,0,0,332345,348144
1288311,1,40,6,0,1,332345,348144
1288311,1,41,1,0,0,311592,348144
1288311,1,41,2,0,0,311592,348144
1288311,1,41,3,0,0,311592,348144
1288311,1,41,4,0,0,311592,348144
1288311,1,41,5,0,0,311592,238672
1288311,1,41,6,0,0,311592,238672
1288311,1,42,1,0,1,332345,348144
1288311,1,42,2,0,1,332345,238672
1288311,1,42,3,0,0,332345,348144
1288311,1,42,4,0,1,332345,348144
1288311,1,42,5,0,0,332345,238672
1288311,1,42,6,0,0,332345,238672
1288311,1,43,1,0,1,311592,348144
1288311,1,43,2,0,0,311592,238672
1288311,1,43,3,0,4,311592,238672
1288311,1,43,4,0,0,311592,238672
1288311,1,43,5,0,0,311592,238672
1288311,1,43,6,0,0,311592,238672
1288311,1,44,1,0,1,332345,348144
1288311,1,44,2,0,1,332345,238672
1288311,1,44,3,0,1,332345,348144
1288311,1,44,4,0,0,332345,238672
1288311,1,44,5,0,4,332345,238672
1288311,1,44,6,0,0,332345,238672
1288311,1,45,1,0,1,489889,348144
1288311,1,45,2,0,0,489889,238672
1288311,1,45,3,0,0,489889,238672
1288311,1,45,4,0,0,489889,238672
1288311,1,45,5,0,0,489889,238672
1288311,1,45,6,0,0,489889,238672
1288311,1,46,1,0,0,590326,348144
1288311,1,46,2,0,0,590326,1072470
1288311,1,46,3,0,0,590326,1072470
1288311,1,46,4,0,0,590326,1072470
1288311,1,46,5,1,0,590326,1072470
1288311,1,46,6,0,0,590326,238672
1288311,1,47,1,0,0,489889,1072470
1288311,1,47,2,0,0,489889,1072470
1288311,1,47,3,0,6,489889,1072470
1288311,1,47,4,0,0,489889,1072470
1288311,1,47,5,0,4,489889,1072470
1288311,1,47,6,0,0,489889,1072470
1288311,1,48,1,0,1,590326,238672
1288311,1,48,2,0,0,590326,1072470
1288311,1,48,3,0,0,590326,1072470
1288311,1,48,4,0,4,590326,1072470
1288311,1,48,5,0,0,590326,1072470
1288311,1,48,6,0,0,590326,1072470
1288311,1,49,1,0,0,272279,238672
1288311,1,49,2,0,0,272279,238672
1288311,1,49,3,0,0,272279,238672
1288311,1,49,4,0,0,272279,238672
1288311,1,49,5,0,0,272279,238672
1288311,1,49,6,0,0,272279,238672
1288311,1,50,1,0,0,590326,1072470
1288311,1,50,2,0,0,590326,1072470
1288311,1,50,3,0,0,590326,1072470
1288311,1,50,4,0,0,590326,1072470
1288311,1,50,5,0,4,590326,1072470
1288311,1,50,6,0,0,590326,1072470
1288311,1,51,1,0,0,272279,238672
1288311,1,51,2,0,0,272279,238672
1288311,1,51,3,0,4,272279,238672
1288311,1,51,4,0,0,272279,238672
1288311,1,51,5,0,0,272279,238672
1288311,1,51,6,0,0,272279,238672
1288311,1,52,1,0,1,590326,1072470
1288311,1,52,2,0,4,590326,238672
1288311,1,52,3,0,1,590326,238672
1288311,1,52,4,0,0,590326,1072470
1288311,1,52,5,0,0,590326,1072470
1288311,1,52,6,0,0,590326,1072470
1288311,2,0,1,0,0,1072470,215155
1288311,2,0,2,0,1,1072470,215155
1288311,2,0,3,0,0,1072470,219889
1288311,2,0,4,0,0,1072470,219889
1288311,2,0,5,0,0,1072470,219889
1288311,2,0,6,0,0,1072470,219889
1288311,2,1,1,0,1,307826,215155
1288311,2,1,2,0,1,307826,219889
1288311,2,1,3,0,0,307826,215155
1288311,2,1,4,0,0,307826,215155
1288311,2,1,5,0,2,307826,215155
1288311,2,1,6,0,1,307826,215155
1288311,2,2,1,0,1,1072470,215155
1288311,2,2,2,0,1,1072470,219889
1288311,2,2,3,0,4,1072470,215155
1288311,2,2,4,0,1,1072470,215155
1288311,2,2,5,0,1,1072470,219889
1288311,2,2,6,0,0,1072470,215155
1288311,2,3,1,0,1,307826,219889
1288311,2,3,2,0,0,307826,215155
1288311,2,3,3,0,0,307826,215155
1288311,2,3,4,0,1,307826,215155
1288311,2,3,5,0,0,307826,219889
1288311,2,3,6,0,0,307826,219889
1288311,2,4,1,0,0,1072470,215155
1288311,2,4,2,0,1,1072470,215155
1288311,2,4,3,0,0,1072470,219889
1288311,2,4,4,0,0,1072470,219889
1288311,2,4,5,0,0,1072470,219889
1288311,2,4,6,0,1,1072470,219889
1288311,2,5,1,0,2,307826,219889
1288311,2,5,2,0,0,307826,219889
1288311,2,5,3,0,0,307826,787987
1288311,2,5,4,0,0,307826,787987
1288311,2,5,5,0,0,307826,787987
1288311,2,5,6,0,4,307826,787987
1288311,2,6,1,0,0,1072470,215155
1288311,2,6,2,0,1,1072470,215155
1288311,2,6,3,0,0,1072470,787987
1288311,2,6,4,0,0,1072470,787987
1288311,2,6,5,0,0,1072470,787987
1288311,2,6,6,0,2,1072470,787987
1288311,2,7,1,0,1,307826,215155
1288311,2,7,2,0,0,307826,787987
1288311,2,7,3,0,0,307826,787987
1288311,2,7,4,0,0,307826,787987
1288311,2,7,5,0,0,307826,787987
1288311,2,7,6,0,0,307826,787987
1288311,2,8,1,0,0,1076625,215155
1288311,2,8,2,0,2,1076625,215155
1288311,2,8,3,0,4,1076625,215155
1288311,2,8,4,0,1,1076625,215155
1288311,2,8,5,0,1,1076625,787987
1288311,2,8,6,2,0,1076625,215155
1288311,2,9,1,0,0,681117,787987
1288311,2,9,2,0,0,681117,787987
1288311,2,9,3,0,4,681117,787987
1288311,2,9,4,0,0,681117,787987
1288311,2,9,5,0,0,681117,787987
1288311,2,9,6,0,0,681117,787987
1288311,2,10,1,0,1,1076625,215155
1288311,2,10,2,0,3,1076625,787987
1288311,2,10,3,0,0,1076625,215155
1288311,2,10,4,0,1,1076625,215155
1288311,2,10,5,0,0,1076625,787987
1288311,2,10,6,0,0,1076625,787987
1288311,2,11,1,0,0,681117,215155
1288311,2,11,2,0,0,681117,215155
1288311,2,11,3,0,1,681117,215155
1288311,2,11,4,0,1,681117,787987
1288311,2,11,5,0,0,681117,215155
1288311,2,11,6,0,4,681117,215155
1288311,2,12,1,0,4,1076625,787987
1288311,2,12,2,0,0,1076625,787987
1288311,2,12,3,0,4,1076625,787987
1288311,2,12,4,0,1,1076625,787987
1288311,2,12,5,0,0,1076625,215155
1288311,2,12,6,0,0,1076625,215155
1288311,2,13,1,0,1,681117,787987
1288311,2,13,2,0,0,681117,215155
1288311,2,13,3,0,0,681117,215155
1288311,2,13,4,0,1,681117,215155
1288311,2,13,5,0,1,681117,787987
1288311,2,13,6,0,0,681117,215155
1288311,2,14,1,0,4,1076625,787987
1288311,2,14,2,0,0,1076625,787987
1288311,2,14,3,0,1,1076625,787987
1288311,2,14,4,0,0,1076625,215155
1288311,2,14,5,0,0,1076625,215155
1288311,2,14,6,0,1,1076625,215155
1288311,2,15,1,0,1,238672,215155
1288311,2,15,2,0,0,238672,787987
1288311,2,15,3,0,0,238672,787987
1288311,2,15,4,0,0,238672,787987
1288311,2,15,5,0,0,238672,787987
1288311,2,15,6,0,6,238672,787987
1288311,2,16,1,0,0,1076625,215155
1288311,2,16,2,0,0,1076625,215155
1288311,2,16,3,0,2,1076625,215155
1288311,2,16,4,0,0,1076625,215155
1288311,2,16,5,0,0,1076625,215155
1288311,2,16,6,0,1,1076625,215155
1288311,2,17,1,0,0,307826,215155
1288311,2,17,2,0,0,307826,215155
1288311,2,17,3,0,0,307826,215155
1288311,2,17,4,0,4,307826,215155
1288311,2,17,5,0,1,307826,215155
1288311,2,17,6,0,2,307826,787987
1288311,2,18,1,0,1,1072470,215155
1288311,2,18,2,0,0,1072470,787987
1288311,2,18,3,0,2,1072470,787987
1288311,2,18,4,0,1,1072470,787987
1288311,2,18,5,0,1,1072470,215155
1288311,2,18,6,0,0,1072470,787987
1288311,2,19,1,0,0,307826,215155
1288311,2,19,2,0,0,307826,215155
1288311,2,19,3,0,0,307826,215155
1288311,2,19,4,0,0,307826,215155
1288311,2,19,5,0,1,307826,215155
1288311,2,19,6,0,0,307826,787987
1288311,2,20,1,0,0,1072470,215155
1288311,2,20,2,0,0,1072470,215155
1288311,2,20,3,0,1,1072470,215155
1288311,2,20,4,0,1,1072470,787987
1288311,2,20,5,0,0,1072470,215155
1288311,2,20,6,0,0,1072470,215155
1288311,2,21,1,0,1,307826,787987
1288311,2,21,2,0,0,307826,215155
1288311,2,21,3,0,0,307826,215155
1288311,2,21,4,0,0,307826,215155
1288311,2,21,5,0,0,307826,215155
1288311,2,21,6,0,0,307826,215155
1288311,2,22,1,0,0,1072470,787987
1288311,2,22,2,0,0,1072470,787987
1288311,2,22,3,0,0,1072470,787987
1288311,3,0,1,0,0,311592,922941
1288311,3,0,2,0,0,311592,922941
1288311,3,0,3,0,0,311592,922941
1288311,3,0,4,0,0,311592,922941
1288311,3,0,5,0,0,311592,922941
1288311,3,0,6,0,0,311592,922941
1288311,3,1,1,0,0,489889,568276
1288311,3,1,2,0,0,489889,568276
1288311,3,1,3,0,0,489889,568276
1288311,3,1,4,0,0,489889,568276
1288311,3,1,5,0,0,489889,568276
1288311,3,1,6,0,0,489889,568276
1288311,3,2,1,0,0,311592,922941
1288311,3,2,2,0,0,311592,922941
1288311,3,2,3,0,0,311592,922941
1288311,3,2,4,0,0,311592,922941
1288311,3,2,5,0,0,311592,922941
1288311,3,2,6,0,0,311592,922941
1288311,3,3,1,0,0,489889,568276
1288311,3,3,2,0,0,489889,568276
1288311,3,3,3,0,0,489889,568276
1288311,3,3,4,0,0,489889,568276
1288311,3,3,5,0,0,489889,568276
1288311,3,3,6,0,0,489889,568276
1288311,3,4,1,0,0,590326,922941
1288311,3,4,2,0,1,590326,922941
1288311,3,4,3,0,1,590326,568276
1288311,3,4,4,0,0,590326,922941
1288311,3,4,5,0,0,590326,922941
1288311,3,4,6,0,0,590326,922941
1288311,3,5,1,0,0,272279,568276
1288311,3,5,2,0,0,272279,568276
1288311,3,5,3,0,0,272279,568276
1288311,3,5,4,0,0,272279,568276
1288311,3,5,5,0,0,272279,568276
1288311,3,5,6,0,0,272279,212153
1288311,3,6,1,0,0,590326,922941
1288311,3,6,2,0,2,590326,922941
1288311,3,6,3,0,1,590326,922941
1288311,3,6,4,0,0,590326,212153
1288311,3,6,5,0,0,590326,212153
1288311,3,6,6,0,0,590326,212153
1288311,3,7,1,0,0,272279,922941
1288311,3,7,2,0,0,272279,922941
1288311,3,7,3,0,2,272279,922941
1288311,3,7,4,0,0,272279,922941
1288311,3,7,5,0,0,272279,922941
1288311,3,7,6,0,0,272279,922941
1288311,3,8,1,0,0,590326,212153
1288311,3,8,2,0,0,590326,212153
1288311,3,8,3,0,0,590326,212153
1288311,3,8,4,0,0,590326,212153
1288311,3,8,5,0,0,590326,212153
1288311,3,8,6,0,0,590326,212153
1288311,3,9,1,0,0,272279,922941
1288311,3,9,2,0,0,272279,922941
1288311,3,9,3,0,0,272279,922941
1288311,3,9,4,0,0,272279,922941
1288311,3,9,5,0,0,272279,922941
1288311,3,9,6,0,0,272279,922941
1288311,3,10,1,0,0,590326,212153
1288311,3,10,2,0,0,590326,212153
1288311,3,10,3,0,0,590326,212153
1288311,3,10,4,0,0,590326,212153
1288311,3,10,5,0,0,590326,212153
1288311,3,10,6,0,1,590326,212153
1288311,3,11,1,0,0,272279,212153
1288311,3,11,2,0,0,272279,212153
1288311,3,11,3,0,0,272279,212153
1288311,3,11,4,0,0,272279,212153
1288311,3,11,5,0,0,272279,212153
1288311,3,11,6,0,0,272279,212153
1288311,3,12,1,0,0,590326,922941
1288311,3,12,2,0,0,590326,922941
1288311,3,12,3,0,2,590326,922941
1288311,3,12,4,0,0,590326,922941
1288311,3,12,5,0,0,590326,922941
1288311,3,12,6,0,0,590326,922941
1288311,3,13,1,0,0,272279,212153
1288311,3,13,2,0,0,272279,212153
1288311,3,13,3,0,0,272279,212153
1288311,3,13,4,0,0,272279,212153
1288311,3,13,5,0,0,272279,212153
1288311,3,13,6,0,0,272279,212153
1288311,3,14,1,0,0,590326,922941
1288311,3,14,2,0,0,590326,922941
1288311,3,14,3,0,0,590326,922941
1288311,3,14,4,0,0,590326,922941
1288311,3,14,5,0,0,590326,922941
1288311,3,14,6,0,0,590326,922941
1288311,3,15,1,0,0,272279,212153
1288311,3,15,2,0,0,272279,212153
1288311,3,15,3,0,0,272279,212153
1288311,3,15,4,0,1,272279,212153
1288311,3,15,5,0,0,272279,922941
1288311,3,15,6,0,0,272279,922941
1288311,3,16,1,0,0,590326,212153
1288311,3,16,2,0,0,590326,212153
1288311,3,16,3,0,0,590326,212153
1288311,3,16,4,0,1,590326,212153
1288311,3,16,5,0,1,590326,922941
1288311,3,16,6,0,0,590326,212153
1288311,3,17,1,0,0,272279,922941
1288311,3,17,2,0,1,272279,922941
1288311,3,17,3,0,0,272279,212153
1288311,3,17,4,0,0,272279,212153
1288311,3,17,5,0,0,272279,212153
1288311,3,17,6,0,0,272279,212153
1288311,3,18,1,0,0,489889,922941
1288311,3,18,2,0,0,489889,922941
1288311,3,18,3,0,0,489889,922941
1288311,3,18,4,0,1,489889,922941
1288311,3,18,5,0,0,489889,212153
1288311,3,18,6,0,0,489889,212153
1288311,3,19,1,0,2,311592,922941
1288311,3,19,2,0,1,311592,922941
1288311,3,19,3,0,0,311592,212153
1288311,3,19,4,0,0,311592,212153
1288311,3,19,5,0,0,311592,212153
1288311,3,19,6,0,0,311592,212153
1288311,3,20,1,0,0,489889,922941
1288311,3,20,2,0,0,489889,922941
1288311,3,20,3,0,0,489889,922941
1288311,3,20,4,0,0,489889,922941
1288311,3,20,5,0,0,489889,922941
1288311,3,20,6,0,0,489889,922941
1288311,3,21,1,0,0,590326,212153
1288311,3,21,2,0,0,590326,212153
1288311,3,21,3,0,0,590326,212153
1288311,3,21,4,0,0,590326,212153
1288311,3,21,5,0,1,590326,212153
1288311,3,21,6,0,0,590326,922941
1288311,3,22,1,0,2,332345,212153
1288311,3,22,2,0,0,332345,212153
1288311,3,22,3,0,0,332345,348144
1288311,3,22,4,0,1,332345,348144
1288311,3,22,5,0,0,332345,922941
1288311,3,22,6,0,1,332345,922941
